Amount,MerchantCategory,TransactionType,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,Hour,DayOfWeek,User_Transaction_Count,IP_Frequency,Phone_Usage_Count
2254.34,Electronics,P2M,53.059275,96.44815,280.32,1/day,True,True,False,2,False,22,3,1,1,1
9020.06,Restaurants,P2M,-62.404655,-170.972969,9792.52,3/day,True,True,False,0,False,4,2,1,1,1
8492.43,Electronics,P2M,-71.1100445,-176.704868,1762.69,1/day,True,True,False,0,True,13,5,1,1,1
7159.4,Groceries,P2M,34.465675,-33.197342,7085.01,1/day,True,False,False,0,True,1,0,1,1,1
4428.65,Travel,P2M,4.9832215,-28.172703,7061.48,5/day,False,False,True,1,False,15,4,1,1,1
7835.47,Travel,P2M,9.685806,146.2125,2448.06,3/day,False,False,True,2,False,18,4,1,1,1
5414.02,Utilities,P2P,-44.768169,100.535113,9084.32,1/day,False,True,True,0,False,19,4,1,1,1
5499.83,Utilities,P2P,-4.657431,147.612357,4243.72,3/day,False,True,True,3,False,5,0,1,1,1
9646.66,Travel,P2M,21.9702175,-24.232211,6255.4,1/day,True,True,False,2,False,5,1,1,1,1
1703.94,Entertainment,P2P,-20.6756185,22.098611,9327.87,1/day,True,True,False,4,False,7,2,1,1,1
1782.44,Utilities,P2M,-27.189842,-16.484563,8116.85,5/day,True,False,False,4,False,0,0,1,1,1
4995.52,Groceries,P2M,-10.718113,-54.077368,8678.38,3/day,False,False,False,2,False,13,6,1,1,1
2090.91,Entertainment,P2M,63.4915855,-0.551203,3802.21,3/day,False,False,True,1,False,1,2,1,1,1
2963.12,Groceries,P2P,77.8495225,109.669179,95.59,5/day,False,True,True,1,True,17,0,1,1,1
3270.52,Restaurants,P2P,67.7117,115.318227,8102.74,5/day,False,False,True,3,False,21,3,1,1,1
2511.99,Utilities,P2P,-42.5986305,164.422097,9100.64,1/day,True,False,False,4,False,22,5,1,1,1
5987.74,Restaurants,P2M,6.20425,98.425589,5754.08,5/day,False,False,False,4,False,11,0,1,1,1
6200.09,Entertainment,P2P,51.6933325,26.754153,4394.55,3/day,True,False,False,3,False,18,4,1,1,1
2725.47,Travel,P2P,25.7744845,-130.096611,6673.47,1/day,False,False,False,4,True,6,4,1,1,1
6235.23,Groceries,P2M,74.3074095,-79.609638,7592.95,1/day,True,False,False,0,False,15,5,1,1,1
8832.23,Utilities,P2P,-16.666305,-148.117704,5844.73,5/day,True,False,False,3,False,20,4,1,1,1
3023.01,Travel,P2M,14.2589055,39.693467,3837.38,1/day,True,False,True,1,False,2,1,1,1,1
7390.77,Restaurants,P2M,-21.339876,-150.053477,7594.15,3/day,False,True,False,4,False,9,3,1,1,1
7755.9,Travel,P2P,19.5509795,-126.587062,8279.73,5/day,True,False,False,1,False,4,3,1,1,1
2174.06,Electronics,P2M,-44.905943,-173.360987,1189.07,1/day,False,False,False,4,False,6,3,1,1,1
3506.61,Electronics,P2M,83.0694415,-81.869116,2050.97,1/day,False,True,False,0,False,17,4,1,1,1
17.47,Entertainment,P2P,70.172896,-167.431479,7597.59,5/day,False,False,True,1,True,7,2,1,1,1
9397.33,Restaurants,P2P,-29.52316,8.220352,4653.97,1/day,False,False,False,4,False,14,2,1,1,1
9530.46,Entertainment,P2M,-56.696308,-97.858683,7936.54,5/day,False,False,False,4,False,3,1,1,1,1
8488.88,Entertainment,P2M,-87.8749135,84.437077,6558.19,5/day,True,True,False,3,False,13,3,1,1,1
6637.2,Electronics,P2P,-86.333121,-139.196446,4037.68,1/day,False,False,True,0,False,18,5,1,1,1
4046.71,Groceries,P2P,-78.9684575,-138.564652,1976.97,1/day,True,True,True,4,False,17,0,1,1,1
5105.75,Restaurants,P2P,57.6825625,152.382083,2555.03,5/day,True,False,False,2,False,3,3,1,1,1
1775.28,Entertainment,P2M,-3.4661215,167.191751,2156.36,5/day,False,False,False,2,False,19,2,1,1,1
8904.27,Travel,P2M,26.31742,-178.982354,496.76,3/day,True,True,True,0,True,16,4,1,1,1
3233.85,Utilities,P2P,49.4154295,147.488406,9069.31,3/day,True,False,True,0,True,7,1,1,1,1
2993.36,Electronics,P2M,-39.261916,125.838527,6508.98,1/day,True,False,True,4,False,11,0,1,1,1
3764.8,Entertainment,P2M,-47.664699,-1.098981,4682.1,1/day,True,True,True,3,False,4,6,1,1,1
2440.71,Groceries,P2P,54.4574005,-109.092805,2889.43,5/day,True,False,True,1,False,17,5,1,1,1
2844.61,Utilities,P2M,-32.8918625,142.454083,6331.03,3/day,True,False,False,2,False,7,5,1,1,1
4140.65,Restaurants,P2P,31.007585,-106.985765,5204.27,1/day,True,False,True,0,False,7,1,1,1,1
2676.74,Travel,P2M,55.4948145,-110.253823,340.01,3/day,False,True,False,3,False,20,6,1,1,1
5075.24,Electronics,P2M,81.064581,149.803361,7193.65,1/day,False,False,False,1,False,20,0,1,1,1
3596.12,Groceries,P2M,-83.147448,-95.846865,3166.77,1/day,True,False,False,1,False,6,1,1,1,1
2809.17,Travel,P2M,-18.94918,57.203837,2099.08,5/day,False,False,True,0,True,21,2,1,1,1
3327.99,Entertainment,P2P,54.8849255,31.803504,3588.51,3/day,False,False,True,0,False,15,5,1,1,1
4817.48,Utilities,P2P,9.0868215,-153.408363,9576.77,5/day,False,True,True,3,False,18,6,1,1,1
1940.86,Groceries,P2P,-53.6996785,-137.061717,6653.08,3/day,True,False,True,1,False,19,3,1,1,1
3012.35,Utilities,P2M,33.0036355,-3.139003,2954.96,3/day,True,False,True,3,False,0,0,1,1,1
1140.17,Entertainment,P2P,-15.689096,-84.602231,9671.27,5/day,True,False,True,1,False,22,1,1,1,1
8369.35,Utilities,P2M,-37.1702135,-17.309034,5500.08,5/day,False,False,False,1,False,9,6,1,1,1
343.77,Entertainment,P2P,-32.74932,118.854224,5567.36,5/day,False,True,True,1,False,6,5,1,1,1
807.99,Electronics,P2P,-51.657997,128.210905,9786.93,5/day,False,False,True,3,True,5,5,1,1,1
619.88,Electronics,P2M,58.814797,-6.192226,7169.51,3/day,False,False,True,0,False,23,3,1,1,1
1709.97,Electronics,P2M,-72.7176895,-136.248518,6553.87,1/day,False,False,False,4,False,13,0,1,1,1
195.21,Restaurants,P2P,-59.9082325,-15.350574,9944.01,3/day,False,False,True,4,False,8,6,1,1,1
2885.34,Electronics,P2P,4.69767,56.965801,7845.67,5/day,False,False,False,4,False,4,3,1,1,1
4260.09,Travel,P2M,-37.075319,172.507431,801.65,3/day,True,True,False,2,False,20,4,1,1,1
4122.98,Clothing,P2M,35.9647635,12.964141,9768.71,3/day,False,False,False,2,False,0,2,1,1,1
4093.0,Restaurants,P2P,43.3408325,177.326389,1070.51,5/day,False,True,False,2,False,10,0,1,1,1
9009.34,Clothing,P2M,40.664171,152.815012,4725.64,5/day,False,True,True,0,False,8,4,1,1,1
6374.6,Utilities,P2M,24.4768925,-151.65236,833.15,3/day,False,True,True,2,False,5,3,1,1,1
9077.86,Travel,P2M,-62.321482,-111.390918,3790.97,1/day,False,True,False,2,False,3,4,1,1,1
5181.87,Restaurants,P2P,-74.693839,82.353041,2757.11,3/day,True,True,True,3,False,15,3,1,1,1
7189.83,Entertainment,P2P,-21.139524,-19.404863,2916.51,1/day,False,True,False,0,False,19,1,1,1,1
2551.42,Travel,P2P,23.5264395,176.17042,5296.33,3/day,False,True,False,2,False,20,6,1,1,1
2603.6,Travel,P2P,-88.0339805,117.341003,1143.64,1/day,False,True,True,2,False,4,6,1,1,1
3718.77,Electronics,P2P,-14.14761,148.278956,1855.67,1/day,False,False,False,4,True,7,4,1,1,1
1944.59,Entertainment,P2P,-86.417728,-109.910108,5185.27,3/day,False,False,False,4,False,14,3,1,1,1
8062.77,Groceries,P2P,24.1044665,3.421809,5127.67,1/day,True,True,False,1,False,13,4,1,1,1
3207.66,Groceries,P2M,11.6341485,-129.485461,3931.45,1/day,True,False,True,4,False,1,4,1,1,1
8020.12,Entertainment,P2M,86.612865,177.591129,8272.04,5/day,True,True,False,1,False,8,3,1,1,1
6922.86,Utilities,P2M,35.605383,118.038469,730.3,1/day,False,False,False,3,False,10,1,1,1,1
4952.04,Entertainment,P2M,39.2728635,157.343565,4811.7,1/day,True,False,True,3,False,19,2,1,1,1
5083.79,Electronics,P2P,-31.8264615,149.938014,992.26,3/day,False,False,True,2,False,16,2,1,1,1
7019.45,Groceries,P2M,-42.66772,167.934851,8812.9,1/day,True,False,True,2,False,6,4,1,1,1
8685.23,Groceries,P2P,29.520951,105.982435,5793.68,5/day,False,False,False,3,False,15,3,1,1,1
8944.65,Travel,P2M,13.016949,128.934314,5609.6,5/day,False,False,True,3,False,6,5,1,1,1
6549.02,Electronics,P2M,-81.2370865,-114.424128,5959.57,5/day,True,True,False,0,False,0,1,1,1,1
8875.03,Clothing,P2M,12.35224,132.892822,5822.56,3/day,False,True,False,3,False,10,6,1,1,1
3177.32,Entertainment,P2P,-4.7347905,-155.771002,4018.22,1/day,False,False,False,0,False,8,2,1,1,1
553.5,Restaurants,P2P,-38.637709,-114.577211,5889.53,5/day,True,True,False,2,True,2,5,1,1,1
9825.22,Electronics,P2M,-35.764156,-29.72745,7035.69,3/day,False,False,False,4,False,18,1,1,1,1
5474.76,Clothing,P2P,64.8327675,-67.915157,4180.12,1/day,False,True,True,2,False,7,6,1,1,1
8715.88,Restaurants,P2P,-1.814033,172.987397,4751.02,3/day,False,True,False,0,False,17,6,1,1,1
8329.86,Groceries,P2P,43.979237,-4.53271,9442.62,3/day,False,False,False,4,False,3,0,1,1,1
2548.64,Entertainment,P2M,-66.9122305,-117.896836,4633.27,5/day,True,False,False,3,False,19,6,1,1,1
6670.44,Electronics,P2M,43.1355755,41.897099,7344.13,1/day,False,True,True,2,False,16,6,1,1,1
7054.37,Clothing,P2P,-56.7589905,-135.769405,3595.82,5/day,False,False,True,2,False,3,5,1,1,1
3662.88,Electronics,P2M,-30.1155125,-120.72114,2780.01,5/day,True,False,False,4,False,1,1,1,1,1
8788.63,Utilities,P2M,-67.301084,13.448554,8861.18,5/day,False,True,True,2,False,20,3,1,1,1
4924.8,Restaurants,P2M,-62.8122705,74.683064,5228.44,3/day,False,True,True,4,False,22,0,1,1,1
6971.08,Utilities,P2M,83.8995185,84.730638,9731.48,3/day,False,False,False,4,True,23,1,1,1,1
8478.24,Utilities,P2M,19.300027,-43.514203,1894.28,5/day,True,True,True,0,True,18,3,1,1,1
2876.89,Electronics,P2M,-12.5013915,-7.809116,3426.21,5/day,False,False,False,0,False,6,2,1,1,1
4374.2,Groceries,P2P,44.306745,-61.511217,4262.07,5/day,False,False,False,0,False,0,0,1,1,1
1810.51,Restaurants,P2P,88.4682325,-59.819554,7099.08,3/day,False,True,True,4,False,6,3,1,1,1
3210.5,Entertainment,P2M,-29.681432,55.658924,4679.74,1/day,False,True,True,2,False,0,1,1,1,1
1003.06,Groceries,P2M,-1.008444,174.71027,1783.32,3/day,True,True,False,1,False,18,1,1,1,1
7600.22,Clothing,P2M,-29.7686235,20.136534,5318.06,5/day,True,False,True,4,False,3,5,1,1,1
46.81,Utilities,P2P,-10.123214,-110.477472,7505.52,3/day,False,True,True,0,False,3,2,1,1,1
2019.46,Utilities,P2M,-19.650228,4.600101,6514.62,3/day,False,True,False,1,False,23,2,1,1,1
4474.67,Travel,P2P,24.083201,-5.199888,5592.11,1/day,True,False,False,4,False,3,2,1,1,1
3048.79,Groceries,P2P,-70.822367,130.460657,181.79,5/day,False,True,True,1,False,23,3,1,1,1
8892.82,Restaurants,P2P,44.955496,74.76091,5858.31,1/day,True,False,False,4,False,5,2,1,1,1
4487.47,Restaurants,P2M,-8.6871665,-156.48094,3036.01,3/day,False,True,True,3,False,5,0,1,1,1
5247.0,Electronics,P2P,17.993836,154.730563,4557.47,1/day,True,False,False,1,False,10,5,1,1,1
5742.27,Restaurants,P2M,-13.7988535,39.650504,1946.82,3/day,True,True,False,0,False,15,6,1,1,1
4337.07,Entertainment,P2M,51.2782615,-108.139577,7159.93,5/day,True,True,False,3,False,1,2,1,1,1
5975.7,Electronics,P2M,-68.4771925,95.024238,3886.8,5/day,False,False,True,2,False,6,5,1,1,1
8488.72,Electronics,P2P,65.0811845,-75.38798,2855.25,1/day,False,False,True,3,False,12,0,1,1,1
2106.62,Travel,P2M,-61.585141,-150.55681,3010.03,1/day,False,False,False,2,False,19,1,1,1,1
279.81,Utilities,P2P,76.3690075,105.782245,2068.37,1/day,True,True,False,1,False,17,2,1,1,1
2809.21,Utilities,P2P,34.406722,38.402071,5332.12,5/day,False,False,False,0,False,7,4,1,1,1
1865.09,Restaurants,P2P,59.0318675,178.278589,9438.06,3/day,False,True,False,0,False,14,6,1,1,1
3338.72,Electronics,P2M,71.582744,38.694254,9437.31,3/day,False,False,False,0,False,22,5,1,1,1
3137.0,Entertainment,P2P,-24.4191205,108.098352,2489.74,3/day,True,True,True,0,False,2,1,1,1,1
3185.23,Electronics,P2M,-45.456837,121.212898,7561.98,1/day,False,False,True,0,False,2,5,1,1,1
9880.36,Electronics,P2M,-83.0471195,-22.657784,3108.67,1/day,False,True,False,0,False,16,6,1,1,1
9878.78,Clothing,P2M,-89.884418,-159.382715,5277.69,1/day,True,False,False,1,False,16,5,1,1,1
2297.46,Utilities,P2P,0.5688335,19.179294,2418.4,3/day,False,False,True,2,False,10,6,1,1,1
788.4,Restaurants,P2M,-16.616895,55.182679,7142.44,3/day,True,False,True,2,False,5,3,1,1,1
1984.72,Utilities,P2M,49.0148275,-18.344751,6212.6,5/day,True,False,False,0,False,20,5,1,1,1
8808.21,Groceries,P2M,41.632508,-92.401625,8493.11,3/day,True,False,True,2,False,9,6,1,1,1
3525.78,Clothing,P2P,-64.7544145,95.063065,381.0,5/day,True,False,False,1,False,10,1,1,1,1
5143.68,Restaurants,P2M,60.8757495,11.024672,1282.78,5/day,True,False,False,3,False,16,0,1,1,1
81.1,Electronics,P2P,-74.996805,-82.063278,1119.03,3/day,False,True,False,1,False,0,3,1,1,1
1345.6,Electronics,P2M,-41.367559,41.115519,853.83,5/day,False,True,False,0,False,3,6,1,1,1
4454.25,Restaurants,P2P,43.715878,-102.100909,8766.94,3/day,False,False,False,3,False,8,0,1,1,1
2817.01,Travel,P2M,-42.2099005,123.938706,4238.37,5/day,False,False,False,2,False,7,2,1,1,1
1464.6,Travel,P2P,-11.6275215,-145.084728,6417.04,1/day,True,False,True,4,False,7,3,1,1,1
8861.89,Electronics,P2M,-32.2285265,-136.913738,5523.35,3/day,False,True,False,2,False,18,6,1,1,1
7862.55,Electronics,P2P,-30.883656,-178.530345,3439.68,1/day,False,False,True,0,False,13,3,1,1,1
4481.32,Utilities,P2P,33.9559625,-153.620832,4200.44,3/day,True,False,True,2,False,9,1,1,1,1
4058.01,Clothing,P2M,-73.125969,58.612064,5538.56,5/day,True,True,True,0,False,23,5,1,1,1
6292.2,Utilities,P2M,-2.817191,-7.356259,1182.49,3/day,False,False,False,3,False,22,6,1,1,1
347.42,Electronics,P2P,-19.3426835,75.536416,5038.74,3/day,False,False,False,0,False,21,3,1,1,1
1463.68,Entertainment,P2M,-43.8877845,-39.014725,8312.77,5/day,False,False,False,2,False,4,5,1,1,1
8870.99,Electronics,P2P,-6.0463055,-122.129289,7973.56,1/day,True,True,False,2,False,1,4,1,1,1
5845.63,Entertainment,P2P,41.9001445,-8.285523,9813.43,3/day,False,False,False,4,False,2,0,1,1,1
4008.8,Clothing,P2P,-27.689267,-81.721739,4500.8,1/day,False,True,True,2,False,22,6,1,1,1
298.17,Electronics,P2M,-47.15681,-32.344376,2706.01,5/day,True,True,False,2,False,2,4,1,1,1
2260.54,Groceries,P2P,53.758998,-79.257982,2410.45,3/day,False,False,False,0,False,13,1,1,1,1
8997.08,Entertainment,P2M,74.0207495,177.290381,800.02,1/day,True,True,True,3,False,9,3,1,1,1
5340.66,Groceries,P2P,11.577149,-161.950909,4304.67,5/day,False,True,True,4,False,16,3,1,1,1
6826.49,Clothing,P2M,53.968056,-0.176297,2523.29,5/day,True,False,True,3,False,14,1,1,1,1
4623.84,Clothing,P2M,-4.3856185,113.923307,6788.68,1/day,False,True,False,2,True,9,2,1,1,1
2807.16,Utilities,P2P,63.076729,-50.114437,1720.46,5/day,False,True,False,1,False,12,2,1,1,1
8777.65,Travel,P2M,-53.8450325,-44.510001,9726.83,1/day,True,False,False,1,False,18,4,1,1,1
7838.43,Utilities,P2M,81.9209845,-84.58528,7089.33,3/day,False,True,True,2,False,2,3,1,1,1
5906.94,Travel,P2P,44.9789275,104.748658,6699.84,1/day,True,True,False,3,False,18,1,1,1,1
3301.28,Clothing,P2M,46.7940055,-148.214519,2419.3,3/day,False,False,False,4,True,9,1,1,1,1
3364.91,Electronics,P2P,71.383029,-136.516353,5231.68,1/day,False,False,True,1,False,14,6,1,1,1
3161.02,Clothing,P2M,-47.8183435,-136.982942,9233.97,3/day,False,False,True,3,False,5,5,1,1,1
5846.47,Groceries,P2M,86.2046195,164.097123,8487.58,1/day,False,True,False,1,False,23,1,1,1,1
1861.31,Utilities,P2M,77.8278195,-140.409815,8307.95,5/day,True,True,True,1,False,2,3,1,1,1
965.07,Clothing,P2P,55.468298,-62.232307,1813.87,5/day,False,False,False,1,False,14,1,1,1,1
2898.88,Electronics,P2M,9.3898975,69.885785,8679.09,3/day,True,False,True,3,False,2,4,1,1,1
4790.7,Entertainment,P2P,-85.269246,144.599726,7098.25,1/day,False,False,True,0,False,14,3,1,1,1
9192.99,Travel,P2P,66.1790025,101.600401,8233.71,3/day,False,True,False,2,False,2,2,1,1,1
4858.53,Entertainment,P2P,-3.1239215,74.844566,3605.94,5/day,False,True,True,2,False,11,3,1,1,1
8619.66,Electronics,P2M,-18.2427325,92.592173,9713.35,5/day,False,True,False,1,False,17,5,1,1,1
9171.05,Clothing,P2M,-81.009312,-53.751711,3612.13,3/day,True,True,True,4,False,7,0,1,1,1
3436.85,Entertainment,P2M,89.411669,144.887934,7544.69,5/day,False,True,False,1,True,15,5,1,1,1
5076.12,Utilities,P2M,-4.586721,73.592658,480.57,3/day,False,False,True,1,False,6,6,1,1,1
2853.26,Utilities,P2M,68.284294,-168.450926,9336.31,5/day,False,True,True,1,True,11,0,1,1,1
9515.51,Travel,P2M,42.257319,108.156569,6607.34,1/day,False,True,True,3,True,8,3,1,1,1
1540.82,Electronics,P2M,-82.759821,-88.937263,4379.09,5/day,False,False,True,2,False,19,2,1,1,1
1322.54,Groceries,P2P,-74.898083,136.322719,8334.94,3/day,True,False,False,1,False,15,6,1,1,1
6646.3,Utilities,P2M,48.937526,-78.911824,1429.6,1/day,False,False,False,4,False,11,5,1,1,1
2807.67,Clothing,P2M,-27.032169,-174.563824,6078.43,1/day,True,False,False,2,False,19,5,1,1,1
8749.72,Groceries,P2M,-81.7836735,-135.627568,8808.21,5/day,False,True,True,4,False,2,5,1,1,1
1053.35,Travel,P2P,-81.3130945,16.973984,8711.88,1/day,True,True,False,2,True,14,2,1,1,1
3224.68,Groceries,P2P,-86.899031,141.067859,5927.99,3/day,True,False,True,1,False,23,3,1,1,1
9253.28,Electronics,P2P,-55.084842,-115.11022,4576.82,5/day,True,False,False,3,False,19,1,1,1,1
7751.68,Entertainment,P2M,-86.26115,-97.865978,238.55,5/day,True,True,True,3,False,23,5,1,1,1
6451.46,Electronics,P2M,45.3395525,2.185895,9487.3,3/day,False,True,True,3,False,11,2,1,1,1
6838.62,Clothing,P2P,35.874699,-80.474471,1180.7,3/day,False,False,True,4,True,11,0,1,1,1
6463.41,Travel,P2P,-23.514901,-94.156176,70.7,5/day,False,True,False,1,False,3,0,1,1,1
4228.63,Restaurants,P2M,41.7767905,-44.213776,7374.46,3/day,True,True,True,2,False,5,4,1,1,1
4219.62,Utilities,P2P,73.768999,-172.607512,4407.86,5/day,False,True,False,0,False,16,1,1,1,1
774.94,Restaurants,P2M,-6.1641645,91.069208,7298.62,1/day,False,False,True,1,False,16,1,1,1,1
7725.55,Entertainment,P2P,-14.219579,52.648004,9784.75,3/day,False,True,True,0,False,4,6,1,1,1
9277.94,Travel,P2P,67.453561,80.920128,710.43,5/day,True,True,False,1,False,18,6,1,1,1
5611.21,Utilities,P2P,72.964615,-171.816604,5596.48,1/day,True,False,False,3,False,17,2,1,1,1
6262.19,Utilities,P2M,-14.3548395,93.704462,5928.38,3/day,False,False,False,3,False,18,4,1,1,1
9304.13,Entertainment,P2P,59.0881975,-140.493887,2001.55,3/day,True,True,True,3,False,4,4,1,1,1
8245.96,Electronics,P2P,-66.786897,11.602786,5264.99,1/day,False,False,True,4,False,10,4,1,1,1
5036.62,Utilities,P2P,-11.4698375,-162.197313,8036.47,3/day,True,True,True,1,False,2,0,1,1,1
3591.59,Travel,P2M,-42.894579,178.33505,7165.32,5/day,True,True,False,0,False,0,2,1,1,1
4142.8,Utilities,P2M,28.1576065,-105.592427,2424.39,5/day,False,False,False,4,True,18,2,1,1,1
4681.8,Groceries,P2P,18.8768155,-143.233323,2100.38,1/day,True,True,False,1,False,23,1,1,1,1
9367.3,Utilities,P2P,2.913794,-102.181334,9468.33,3/day,False,True,True,4,True,9,3,1,1,1
7176.09,Groceries,P2M,6.3377105,178.233669,2602.2,1/day,True,True,False,3,False,5,4,1,1,1
740.15,Clothing,P2P,-50.6342005,51.501014,1917.93,5/day,True,True,True,3,False,2,0,1,1,1
9864.4,Clothing,P2P,-1.187,82.63618,738.79,3/day,False,True,False,0,False,17,6,1,1,1
5180.01,Groceries,P2P,-23.3625145,101.634342,6347.02,3/day,False,False,False,2,False,2,1,1,1,1
4565.26,Utilities,P2M,-46.870644,67.893944,2657.43,1/day,True,False,False,1,False,5,4,1,1,1
206.54,Travel,P2P,64.802542,-30.591681,2463.94,5/day,False,True,False,3,False,19,3,1,1,1
1192.79,Clothing,P2P,81.178874,174.745244,4320.93,3/day,True,True,False,1,False,18,4,1,1,1
5891.15,Electronics,P2P,-41.9695925,169.862798,9224.46,5/day,False,True,False,1,False,7,6,1,1,1
4662.52,Restaurants,P2P,-9.490553,-173.281784,9116.71,1/day,True,False,True,0,False,14,1,1,1,1
8774.39,Utilities,P2M,-3.1520435,-3.503446,6840.77,5/day,True,False,True,2,False,18,0,1,1,1
1851.77,Electronics,P2P,-66.9311715,127.366752,1309.45,5/day,True,True,False,1,False,3,3,1,1,1
857.24,Restaurants,P2P,-87.311513,-103.854063,7118.91,5/day,False,True,False,3,False,2,0,1,1,1
1748.24,Electronics,P2P,16.526381,-78.356246,7300.02,1/day,True,True,True,1,False,11,2,1,1,1
3564.18,Restaurants,P2M,-43.3131935,22.068705,9855.66,3/day,True,False,True,1,False,8,3,1,1,1
6442.42,Groceries,P2P,-5.7568275,36.629752,8941.96,1/day,False,False,False,2,False,19,4,1,1,1
2415.66,Electronics,P2P,83.2330615,-172.948915,1553.26,5/day,False,False,False,4,False,17,2,1,1,1
6198.79,Entertainment,P2P,-50.928235,-175.375033,7589.42,3/day,False,False,False,1,False,3,5,1,1,1
7360.14,Clothing,P2P,-89.8943065,-88.913966,1252.68,1/day,False,True,True,3,False,10,6,1,1,1
5812.78,Clothing,P2P,-30.2577275,32.993084,4705.41,1/day,False,True,True,0,False,0,5,1,1,1
1972.64,Entertainment,P2M,-60.5346045,143.571259,6737.8,3/day,False,True,True,0,False,1,6,1,1,1
7045.55,Electronics,P2M,19.5047435,-130.777925,4739.11,1/day,True,False,True,0,False,3,2,1,1,1
5784.8,Entertainment,P2P,-27.243267,-163.782731,6587.03,5/day,True,True,True,1,True,14,5,1,1,1
7729.36,Groceries,P2P,-85.061535,116.172127,6316.22,1/day,False,False,False,3,False,22,2,1,1,1
230.53,Clothing,P2P,8.2038085,-116.550092,5121.83,1/day,True,True,True,4,False,13,4,1,1,1
1587.6,Clothing,P2P,53.7214575,-85.107891,8939.93,3/day,False,True,True,3,False,5,1,1,1,1
3159.69,Electronics,P2P,-59.736507,-142.585121,2535.91,3/day,False,True,True,4,False,5,6,1,1,1
1043.79,Electronics,P2P,-15.389625,-48.957275,1329.39,3/day,True,False,True,3,False,21,4,1,1,1
3404.53,Entertainment,P2M,55.604454,179.832803,8920.75,3/day,False,True,False,0,False,4,6,1,1,1
9439.32,Electronics,P2M,50.395541,-127.159745,9614.56,5/day,False,False,False,1,False,4,6,1,1,1
8140.18,Restaurants,P2P,-82.3227605,153.988685,5131.97,3/day,True,False,True,1,False,3,4,1,1,1
4705.71,Clothing,P2M,-42.5614755,-10.692489,8986.14,1/day,True,True,False,4,False,14,3,1,1,1
1396.48,Utilities,P2M,-13.89946,113.161313,474.85,5/day,True,False,True,2,False,6,1,1,1,1
2276.81,Groceries,P2M,-58.123147,133.647414,9181.37,5/day,True,True,True,3,False,1,3,1,1,1
2793.24,Travel,P2M,61.5664015,153.709434,9503.45,3/day,True,True,True,1,False,13,1,1,1,1
3571.32,Entertainment,P2M,6.219221,17.092913,6619.86,1/day,False,False,False,0,False,11,0,1,1,1
1466.45,Restaurants,P2P,52.461968,123.348018,4628.78,3/day,False,True,False,0,False,5,1,1,1,1
4900.51,Entertainment,P2P,-76.5567285,-11.543441,5872.38,3/day,False,True,False,3,False,15,0,1,1,1
